Work ID,Work Category,Work Type,Work Description,State,IDA District,IDA Office,Hon'ble Members of Parliament,Constituency,Recommended Date,Recommended Amount (INR),Sanction Date,Completion Date,Amount Disbursed (INR),Has Image,ratio_disbursed_to_recommended,underspend_pct,has_underspend,days_recommended_to_completion,days_sanction_to_completion
WS/MP18159/2024-2025/145801,Normal/Others,Construction of public libraries and reading rooms,Construction work of  library room with veranda in R.U.M.V. Pata. G.P. Pata P.S. Naugaon (Alwar),Rajasthan,ALWAR,DISTRICT COLLECTOR ALWAR,BHUPENDER YADAV,ALWAR,2024-10-07,988188.0,2024-12-03,2026-02-09,988188.0,False,1.0,0.0,False,490,433
WS/MP18069/2025-2026/165445,Normal/Others,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Construction of Shamshan Ghat Near Banoi Bridge.,Himachal Pradesh,KANGRA,DEPUTY COMMISSIONER KANGRA,RAJEEV BHARDWAJ,KANGRA,2025-01-15,179524.0,2025-07-19,2026-08-27,179524.0,True,1.0,0.0,False,589,404
WS/MP600/2024-2025/148050,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of lane and drain from Thar Road to Ambay International School Suian via Chanotra Mohalla, Pyt. Lakhri, Nagrota Gujroo, Kathua.",Jammu And Kashmir,KATHUA,DISTRICT DEVELOPMENT COMMISSIONER KATHUA,Jitendra Singh,UDHAMPUR,2024-10-22,177000.0,2025-01-08,2025-07-24,177000.0,True,1.0,0.0,False,275,197
WS/MP389/2025-2026/213113,Normal/Others,Purchase of furniture and fixtures for educational purposes,"TIN SHED NIRMAN KARYA, RAJKIYA UCHH MADHYAMIK VIDHYALAY, MADRI,  GP DAYALPURA",Rajasthan,PALI,DISTRICT COLLECTOR PALI,Shri PP Chaudhary,PALI,2025-06-30,500000.0,2025-07-08,2026-01-20,389575.0,False,0.77915,22.085,True,204,196
WS/MP18155/2025-2026/180186,Normal/Others,Providing drains and gutters for public drainage,Laying of Sewerage Pipeline in Village Lalwan,Punjab,HOSHIARPUR,DEPUTY COMMISSIONER HOSHIARPUR,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),2025-03-11,200000.0,2025-05-05,2025-07-24,200000.0,True,1.0,0.0,False,135,80
WS/MP18238/2024-2025/142930,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Interlocking work from Sen Road to Aftab Ahmed's house in development block Siar village Tendua,Uttar Pradesh,BALLIA,DISTRICT MAGISTRAE BALLIA,RAMASHANKAR RAJBHAR,SALEMPUR,2024-10-02,597657.0,2025-03-20,2026-08-15,597657.0,True,1.0,0.0,False,682,513
WS/MP18037/2025-2026/158905,Normal/Others,Providing drains and gutters for public drainage,"Drainage from Rajkumar Mistiri house to Nahar via Umesh and chitaranjan house. Mahuawan village, block Obra",Bihar,AURANGABAD,DISTRICT PLANNING OFFICER AURANGABAD,RAJA RAM SINGH,KARAKAT,2024-12-16,293518.0,2025-04-17,2025-08-09,293518.0,True,1.0,0.0,False,236,114
WS/MP18323/2025-2026/146708,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of  cement concrete internal road at Balantwadi, Tq.Kandahar, District Nanded",Maharashtra,NANDED,DISTRICT COLLECTOR NANDED,DR KALGE SHIVAJI BANDAPPA,LATUR(SC),2024-10-10,500000.0,2025-07-22,2025-07-24,494297.0,True,0.988594,1.1406000000000027,True,287,2
WS/MP18199/2024-2025/140410,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",BATTU GARH BHITWA LONI ME RAM LAUT KE KHET SE SABHAJEET KE GHAR HOTE HUE KALI CHAURA TAK MITTI AND KHADANJA KARYA DURI 300M,Uttar Pradesh,AMBEDKAR NAGAR,DISTRICT MAGISTRATE AMBEDKAR NAGAR,LALJI VERMA,AMBEDKAR NAGAR,2024-09-12,641471.0,2024-12-27,2025-11-06,641471.0,False,1.0,0.0,False,420,314
WS/MP18309/2025-2026/196344,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of road (earthwork) at Chidaret Songgital village.,Meghalaya,NORTH GARO HILLS,DEPUTY COMMISSIONER NORTH GARO HILLS RESUBELPARA,SALENG A SANGMA,TURA,2025-05-03,1000000.0,2025-07-23,2026-02-20,1000000.0,True,1.0,0.0,False,293,212
WS/MP812/2025-2026/147504,Normal/Others,Lighting of public spaces,GP BARWA BAWAN BLOCK MOTICHAK ME SHIV MANDIR KE PAS HIGH MAST KI STHAPANA,Uttar Pradesh,Kushinagar,DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA,Vijay Kumar Dubey,KUSHI NAGAR,2024-10-15,236234.0,2025-07-24,2026-01-08,236234.0,False,1.0,0.0,False,450,168
WS/MP812/2025-2026/135815,Normal/Others,Lighting of public spaces,SOHSA CHAURAHE PAR HIGH MAST KI STHAPANA,Uttar Pradesh,Kushinagar,DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA,Vijay Kumar Dubey,KUSHI NAGAR,2024-08-17,236234.0,2025-07-24,2026-01-08,236234.0,False,1.0,0.0,False,509,168
WS/MP812/2025-2026/156567,Normal/Others,Lighting of public spaces,DISTRIC MAGISTRATE OFFICE ME TREASURY OFFICE KE PAS HIGH MAST KI STHAPANA,Uttar Pradesh,Kushinagar,DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA,Vijay Kumar Dubey,KUSHI NAGAR,2024-12-02,236234.0,2025-07-24,2026-01-08,236234.0,False,1.0,0.0,False,402,168
WS/MP370/2025-2026/184904,Normal/Others,"Purchase of IT systems, including hardware and software for educational purposes","Computer Education project at  Govt. U.P. School, Balijori",Odisha,Sundaragada,DISTRICT COLLECTOR SUNDARGARH,Shri Jual Oram,SUNDARGARH (ST),2025-03-21,480000.0,2025-04-30,2025-07-24,480000.0,True,1.0,0.0,False,125,85
WS/MP370/2025-2026/184905,Normal/Others,"Purchase of IT systems, including hardware and software for educational purposes",Computer Education project at Bartankela U.P. School,Odisha,Sundaragada,DISTRICT COLLECTOR SUNDARGARH,Shri Jual Oram,SUNDARGARH (ST),2025-03-21,480000.0,2025-04-30,2025-07-24,480000.0,True,1.0,0.0,False,125,85
WS/MP524/2025-2026/204023,Normal/Others,Providing supply pipelines for drinking water,"Providing Pump Set in YS Raja Reddy Colony, Kothapeta G.P",Andhra Pradesh,Annamayya,DISTRICT COLLECTOR ANNAMAYYA,Midhun Reddy,RAJAMPET,2025-05-27,199729.0,2025-06-06,2025-07-24,199729.0,True,1.0,0.0,False,58,48
WS/MP370/2025-2026/184906,Normal/Others,"Purchase of IT systems, including hardware and software for educational purposes","Computer Education project at  Govt. U.P. School, Katra",Odisha,Sundaragada,DISTRICT COLLECTOR SUNDARGARH,Shri Jual Oram,SUNDARGARH (ST),2025-03-21,480000.0,2025-04-30,2025-07-24,480000.0,True,1.0,0.0,False,125,85
WS/MP856/2024-2025/154579,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","E-58, Srivastava ji ke Makan se E-7 Pili Kothi ke side matri interlocking Sadak Nali ka nirman karya. Length-120 Meter",Uttar Pradesh,LUCKNOW,DISTRICT MAGISTRAE LUCKNOW,Rajnath Singh,LUCKNOW,2024-11-25,896394.0,2025-01-20,2025-07-24,896394.0,True,1.0,0.0,False,241,185
WS/MP758/2025-2026/149068,Normal/Others,"Purchase of smart boards, visual display units and projectors","Setting up of Smart class in Government High School,Lakkinampatti,Kundrandar Koyil,Kulathur Tk",Tamil Nadu,PUDUKKOTTAI,DISTRICT COLLECTOR PUDUKKOTTAI,Smt S Jothimani,KARUR,2024-10-22,200000.0,2025-06-18,2025-07-25,200000.0,True,1.0,0.0,False,276,37
WS/MP856/2024-2025/154614,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",E-Block main 5/1 se lekar satsang Bhawan tak CC Sadak avm Nali Nirman Karya. Length-130 Meter,Uttar Pradesh,LUCKNOW,DISTRICT MAGISTRAE LUCKNOW,Rajnath Singh,LUCKNOW,2024-11-25,1637891.0,2025-01-20,2025-07-24,1637891.0,True,1.0,0.0,False,241,185
WS/MP856/2024-2025/154864,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Dilaaram Baradari main R.K. Garg ke makan se Ramu Sharma ke makan tak CC Sadak ka nirman karya. Length-90 Meter,Uttar Pradesh,LUCKNOW,DISTRICT MAGISTRAE LUCKNOW,Rajnath Singh,LUCKNOW,2024-11-26,669636.0,2025-01-20,2025-07-24,669636.0,True,1.0,0.0,False,240,185
WS/MP18138/2025-2026/186048,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of link road (chalkawn to Charkawn),Mizoram,MAMIT,DEPUTY COMMISSIONER MAMIT,RICHARD VANLALHMANGAIHA,MIZORAM (ST),2025-03-24,1000000.0,2025-07-23,2026-02-05,1000000.0,False,1.0,0.0,False,318,197
WS/MP372/2025-2026/185292,Normal/Others,Construction of rooms and halls in school and colleges,"CONSTRUCTION OF BELESWAR MAHADEV SANSKRIT MAHAVIDYALAYA BUILDING PURUNAPARI, LENDURA, CUTTACK",Odisha,Kataka,DISTRICT COLLECTOR CUTTACK,Shri Bhartruhari Mahtab,CUTTACK,2025-03-21,400000.0,2025-05-09,2025-07-24,400000.0,True,1.0,0.0,False,125,76
WS/MP423/2025-2026/200555,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of CC Road from House of Prasenjit Pramanick to House of Kashinath Pramanick. (Length-48 Mtr. Width-1.3 Mtr.),West Bengal,South 24 Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS,Shri Abhishek Banerjee,DIAMOND HARBOUR,2025-05-17,123793.0,2025-05-27,2025-09-10,123793.0,False,1.0,0.0,False,116,106
WS/MP423/2024-2025/138276,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Construction of C C Road with Pilling from H/O Sk Jalal to H/O Sk Jahangir.(86 mtr),West Bengal,South 24 Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS,Shri Abhishek Banerjee,DIAMOND HARBOUR,2024-09-02,393322.0,2025-02-12,2025-09-10,393322.0,False,1.0,0.0,False,373,210
WS/MP18166/2025-2026/192192,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of Interlocking Block Road- Infront of Ruparam home to Narayandas home, Village Jogawa, GP Kamba PS Ahore dist Jalore",Rajasthan,JALORE,DISTRICT COLLECTOR JALORE,LUMBARAM,JALORE,2025-04-17,499979.0,2025-06-11,2026-03-17,499756.0,False,0.9995539812672132,0.04460187327868237,False,334,279
WS/MP600/2024-2025/148265,Normal/Others,Construction of boundary walls of existing public and community buildings,"Construction of Protection Wall at Thathi, Ward no. 3, Pyt. Mallan-B, Village Shinkhly (Dessa), Tehsil Doda, Bhagwah, Doda",Jammu And Kashmir,DODA,Deputy Commissioner Doda,Jitendra Singh,UDHAMPUR,2024-10-22,287000.0,2024-12-28,2025-07-24,287000.0,True,1.0,0.0,False,275,208
WS/MP18325/2024-2025/162517,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",making of Pathway (Paving Block) for Reliya Gadhula,Gujarat,BHAVNAGAR,DISTRICT COLLECTOR BHAVNAGAR,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,2024-12-30,300000.0,2025-02-25,2025-07-24,300000.0,True,1.0,0.0,False,206,149
WS/MP18251/2025-2026/197758,Normal/Others,Construction of public irrigation facilities,CONSTRUCTION OF CONCRETE DRAIN AT VILL PURBA DHAPDHAPI FROM HO BISWANATH DEY VIA PUKURPAR TO DHAPDHAPI BAZAR BATTALA UNDER DHAPDHAPI-II GP UNDER BARUIPUR PASCHIM AC,West Bengal,South 24 Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS,SAYANI GHOSH,JADAVPUR,2025-05-08,500000.0,2025-06-03,2025-07-24,500000.0,True,1.0,0.0,False,77,51
WS/MP18250/2025-2026/139010,Normal/Others,Street lights,Installation of 100 pcs. Street Electric Light under Nimdaria Kodalia G.P (Sl.No-18),West Bengal,North 24 Parganas,DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS,SK NURUL ISLAM,BASIRHAT,2024-09-05,2200000.0,2025-07-04,2025-07-31,2181686.0,True,0.9916754545454546,0.8324545454545418,True,329,27
WS/MP618/2024-2025/156404,Normal/Others,Construction of community centers and community halls,"Construction of Community Hall in KADIWAL INAM Village, Property No.125/B [SC]",Karnataka,BAGALKOTE,DEPUTY COMMISSIONER BAGALKOT,Parvatagouda Chandanagouda Gaddigoudar,BAGALKOT,2024-12-02,498845.0,2025-03-10,2025-07-24,498845.0,True,1.0,0.0,False,234,136
WS/MP393/2025-2026/164310,Normal/Others,Lighting of public spaces,Mp Lads 2024 - 25 Providing of 2Ward Malaiyandi Temple Near Vadapuram Drama Stage In Mini Mast Light in Ponnamaravathi Town Panchayath,Tamil Nadu,PUDUKKOTTAI,DISTRICT COLLECTOR PUDUKKOTTAI,Shri Karti P Chidambaram,SIVAGANGA,2025-01-09,488441.0,2025-06-19,2025-07-24,488441.0,True,1.0,0.0,False,196,35
WS/MP18338/2025-2026/163886,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC road at Tatipamula Village Bit - 1,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-07,500000.0,2025-07-24,2025-07-24,500000.0,False,1.0,0.0,False,198,0
WS/MP18153/2025-2026/187328,Normal/Others,Installing community drinking water plants,Installing RO drinking water plants at GSSS Arni wala Sheikh Subahan,Punjab,FAZILKA,DEPUTY COMMISSIONER FAZILKA,SHER SINGH GHUBAYA,FIROZPUR,2025-03-27,232321.0,2025-04-04,2025-09-03,232321.0,False,1.0,0.0,False,160,152
WS/MP18338/2025-2026/163888,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC road at  Tatipamula Village Bit - 2,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-07,500000.0,2025-07-24,2025-07-24,500000.0,False,1.0,0.0,False,198,0
WS/MP432/2025-2026/216620,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of path with Paver blocks from Bagh towards Kuyan in Village Kalwara, GP Karsai, Block Bijhari",Himachal Pradesh,HAMIRPUR,DEPUTY COMMISSIONER HAMIRPUR,Anurag Singh Thakur,HAMIRPUR_HP,2025-07-09,73500.0,2025-07-21,2026-02-24,73500.0,False,1.0,0.0,False,230,218
WS/MP18054/2025-2026/162757,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",RCC Block Work at Village Primary School Premises,Gujarat,MAHESANA,DISTRICT COLLECTOR MAHESANA,HARIBHAI PATEL,MAHESANA,2024-12-31,125000.0,2025-04-03,2025-07-24,125000.0,True,1.0,0.0,False,205,112
WS/MP18338/2025-2026/163889,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC road at  Tatipamula Village Bit - 3,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-07,497234.0,2025-07-24,2025-07-24,497234.0,False,1.0,0.0,False,198,0
WS/MP432/2025-2026/216614,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of road from Village Karha towards main road in Village Karha, GP Balh Bihal, Block Bijhari",Himachal Pradesh,HAMIRPUR,DEPUTY COMMISSIONER HAMIRPUR,Anurag Singh Thakur,HAMIRPUR_HP,2025-07-09,150000.0,2025-07-23,2026-08-05,150000.0,True,1.0,0.0,False,392,378
WS/MP18153/2025-2026/187329,Normal/Others,Installing community drinking water plants,Installing RO drinking water plants at GPS Singhewala,Punjab,FAZILKA,DEPUTY COMMISSIONER FAZILKA,SHER SINGH GHUBAYA,FIROZPUR,2025-03-27,232321.0,2025-04-04,2025-09-03,232321.0,False,1.0,0.0,False,160,152
WS/MP18338/2025-2026/163902,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Laying of CC road at  Tatipamula Village Bit - 5,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-07,500000.0,2025-07-24,2025-07-24,500000.0,False,1.0,0.0,False,198,0
WS/MP18338/2025-2026/177487,Normal/Others,Lighting of public spaces,Providing of High mast lights in Bhagavanthanda (H) of Kuntipally Village in Maddirala Mandal,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-02-25,149956.0,2025-07-24,2025-07-24,149956.0,False,1.0,0.0,False,149,0
WS/MP650/2024-2025/179213,Normal/Others,Installing tube-wells and borewells,Tube well mining with Motor pump installation including recharge pit for public use in  Ahilyapuri Colony Vinay Verma Street Ward 79 Vidhansabha Rau District Indore,Madhya Pradesh,INDORE,DISTRICT COLLECTOR INDORE,Shankar Lalwani,INDORE,2025-03-05,426040.0,2025-03-21,2025-08-25,426040.0,True,1.0,0.0,False,173,157
WS/MP18153/2025-2026/187331,Normal/Others,Installing community drinking water plants,Installing RO drinking water plants at GPS Rampura,Punjab,FAZILKA,DEPUTY COMMISSIONER FAZILKA,SHER SINGH GHUBAYA,FIROZPUR,2025-03-27,232532.0,2025-04-04,2025-09-03,232532.0,False,1.0,0.0,False,160,152
WS/MP650/2024-2025/179214,Normal/Others,Installing tube-wells and borewells,Tube well mining with Motor pump installation including recharge pit for public use Near Vishnupri Colony  Garden Ward 79 Vidhansabha Rau District Indore,Madhya Pradesh,INDORE,DISTRICT COLLECTOR INDORE,Shankar Lalwani,INDORE,2025-03-05,432328.0,2025-03-21,2025-08-25,432328.0,True,1.0,0.0,False,173,157
WS/MP18153/2025-2026/187327,Normal/Others,Purchase of mobile water tankers,Purchase of mobile water tanker 3000 ltr capacity,Punjab,FAZILKA,DEPUTY COMMISSIONER FAZILKA,SHER SINGH GHUBAYA,FIROZPUR,2025-03-27,240570.0,2025-05-09,2025-11-19,240570.0,False,1.0,0.0,False,237,194
WS/MP18153/2025-2026/187320,Normal/Others,Purchase of mobile water tankers,Purchase of mobile water tanker 3000 ltr capacity,Punjab,FAZILKA,DEPUTY COMMISSIONER FAZILKA,SHER SINGH GHUBAYA,FIROZPUR,2025-03-27,240910.0,2025-05-09,2025-09-03,240910.0,False,1.0,0.0,False,160,117
WS/MP650/2024-2025/179085,Normal/Others,Installing tube-wells and borewells,Tube well mining with Motor pump installation including recharge pit for public use in Sadar Bazar ward 58 in VS Indore-03 District Indore,Madhya Pradesh,INDORE,DISTRICT COLLECTOR INDORE,Shankar Lalwani,INDORE,2025-03-04,413679.0,2025-03-21,2025-08-25,413679.0,True,1.0,0.0,False,174,157
WS/MP18338/2025-2026/168263,Normal/Others,Lighting of public spaces,Providing of High mast lights in Kukkadam Village,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-23,450000.0,2025-07-24,2025-07-24,450000.0,False,1.0,0.0,False,182,0
WS/MP650/2024-2025/179084,Normal/Others,Installing tube-wells and borewells,Tube well mining with Motor pump installation including recharge pit for public use Near Mahaveer ka Bagicha  ward 64 in VS Indore-03 District Indore,Madhya Pradesh,INDORE,DISTRICT COLLECTOR INDORE,Shankar Lalwani,INDORE,2025-03-04,433019.0,2025-03-21,2025-08-25,433019.0,True,1.0,0.0,False,174,157
WS/MP18338/2025-2026/168264,Normal/Others,Lighting of public spaces,Providing of  High mast lights in Devula thanda (H) of  Kukkadam Village,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-23,149963.0,2025-07-24,2025-07-24,149963.0,False,1.0,0.0,False,182,0
WS/MP18153/2025-2026/187323,Normal/Others,Purchase of mobile water tankers,Purchase of mobile water tanker 3000 ltr capacity,Punjab,FAZILKA,DEPUTY COMMISSIONER FAZILKA,SHER SINGH GHUBAYA,FIROZPUR,2025-03-27,240448.0,2025-05-09,2025-09-03,240448.0,False,1.0,0.0,False,160,117
WS/MP18338/2025-2026/168266,Normal/Others,Lighting of public spaces,Providing of  High mast lights in Kuntapally Village,Telangana,SURYAPET,DISTRICT COLLECTOR SURYAPET,CHAMALA KIRAN KUMAR REDDY,BHONGIR,2025-01-23,299984.0,2025-07-24,2025-07-24,299984.0,False,1.0,0.0,False,182,0
WS/MP18253/2024-2025/140050,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",CONSTRUCTION OC CC ROAD  FROM BIREN GAYEN HOUSE TO PRABIR MONDAL HOUSE,West Bengal,South 24 Parganas,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS,BAPI HALDAR,MATHURAPUR(SC),2024-09-09,350000.0,2024-10-23,2025-12-20,348177.0,True,0.9947914285714285,0.5208571428571451,True,467,423
WS/MP555/2024-2025/155572,Normal/Others,Construction of public staircase/ stair ghat for public convenience,prakhand narkatiyaganj panchayat  maldahiya pokhariya gram chengauna me pokhra par  sidhi ghat ka nirman kary,Bihar,PASHCHIM CHAMPARAN,DISTRICT PLANNING OFFICER WEST CHAMPARANBETTIAH,Sunil Kumar,VALMIKI NAGAR,2024-11-28,685272.0,2025-02-18,2025-08-08,685272.0,False,1.0,0.0,False,253,171
WS/MP746/2025-2026/177667,Normal/Others,Construction of water tanks,Construction of Water Tank (Kuliyal Thotti) in Namasivayapuram at Kalkurichi Pt,Tamil Nadu,VIRUDHUNAGAR,DISTRICT COLLECTOR VIRUDHUNAGAR,Kani K Navas,RAMANATHAPURAM,2025-06-27,250000.0,2025-07-23,2025-07-24,249785.0,True,0.99914,0.08599999999999719,False,27,1
WS/MP18351/2024-2025/158125,Normal/Others,Providing drains and gutters for public drainage,"Construction of a drainage system in Pusulur village, Nandyal Mandal, to resolve water stagnation issues and improve sanitation. Estimated cost: 5 lakhs",Andhra Pradesh,Nandyal,DISTRICT COLLECTOR NANDYAL,DR BYREDDY SHABARI,NANDYAL,2024-12-12,482960.0,2025-01-24,2025-07-24,482960.0,True,1.0,0.0,False,224,181
WS/MP710/2025-2026/146370,Normal/Others,Purchase of hospital equipment,"Purchase of 28 Nos of Aire Puro to be installed in procedure rooms and OPDs in for Mahatma Gandhi Post Graduate Institute of Dental Sciences, Puducherry",Puducherry,Puducherry,PROJECT DIRECTOR RDA PUDUCHERRY,Vaithilingam Ve,Puducherry,2024-10-08,1614000.0,2025-07-18,2025-07-24,1614000.0,True,1.0,0.0,False,289,6
WS/MP18186/2025-2026/170902,Normal/Others,Lighting of public spaces,Arambakkam village MR Kandigai bus stop installlation of high mas light,Tamil Nadu,THIRUVALLUR,DISTRICT COLLECTOR TIRUVALLUR,Sasikanth Senthil,TIRUVALLUR(SC),2025-02-05,434216.0,2025-04-22,2025-07-24,434216.0,False,1.0,0.0,False,169,93
WS/MP18217/2025-2026/197965,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",in ward no 52 mohalla deedamai Akram canteen to Shahjahan shop cc 200 meter and drainage,Uttar Pradesh,FIROZABAD,DISTRICT MAGISTRATE FIROZABAD,AKSHAYA YADAV,FIROZABAD,2025-05-08,1898000.0,2025-05-28,2026-01-19,1895749.0,False,0.998814014752371,0.11859852476290289,True,256,236
WS/MP18186/2025-2026/180029,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of Cement road at Karadiputhu Panchayat, Mettu Colony near perumal Koil",Tamil Nadu,THIRUVALLUR,DISTRICT COLLECTOR TIRUVALLUR,Sasikanth Senthil,TIRUVALLUR(SC),2025-04-07,1361746.0,2025-04-22,2025-07-24,1361746.0,False,1.0,0.0,False,108,93
WS/MP18217/2025-2026/197968,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",mohalla husani rom Aroz house to Hansho bhai house cc and drainage 160 meter,Uttar Pradesh,FIROZABAD,DISTRICT MAGISTRATE FIROZABAD,AKSHAYA YADAV,FIROZABAD,2025-05-08,1749000.0,2025-05-28,2026-01-19,1747395.0,False,0.9990823327615781,0.09176672384219042,False,256,236
WS/MP18217/2025-2026/197967,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",in ward number 63 mohalla chapria Hasien bhai house to Jamalu bhai House cc and drainage 200 meter,Uttar Pradesh,FIROZABAD,DISTRICT MAGISTRATE FIROZABAD,AKSHAYA YADAV,FIROZABAD,2025-05-08,2098000.0,2025-05-28,2026-01-19,2095479.0,False,0.9987983794089609,0.12016205910391209,True,256,236
WS/MP756/2025-2026/170981,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Providing Cement Road at Melavanniyur School Street Nedvumbur   Panchayat in Kumartchi Block.(115m),Tamil Nadu,CUDDALORE,DISTRICT COLLECTOR CUDDALORE,Thirumaa Valavan Thol,CHIDAMBARAM(SC),2025-01-31,799222.0,2025-06-24,2025-07-24,799222.0,True,1.0,0.0,False,174,30
WS/MP18217/2025-2026/197966,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",in ward 57 transfarmer by javed churri to taufeek house200 meter cc,Uttar Pradesh,FIROZABAD,DISTRICT MAGISTRATE FIROZABAD,AKSHAYA YADAV,FIROZABAD,2025-05-08,1799000.0,2025-05-28,2026-01-19,1794433.0,False,0.997461367426348,0.25386325736520554,True,256,236
WS/MP18186/2025-2026/180030,Normal/Others,"Providing sports equipment, except consumable items","Thervai Kandigai, issuing play materials",Tamil Nadu,THIRUVALLUR,DISTRICT COLLECTOR TIRUVALLUR,Sasikanth Senthil,TIRUVALLUR(SC),2025-04-07,45000.0,2025-04-22,2025-07-24,45000.0,False,1.0,0.0,False,108,93
WS/MP18217/2025-2026/197952,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",bahadur house to narayan jatav house cc around 120 meter,Uttar Pradesh,FIROZABAD,DISTRICT MAGISTRATE FIROZABAD,AKSHAYA YADAV,FIROZABAD,2025-05-08,1197000.0,2025-05-28,2026-01-19,1195808.0,False,0.9990041771094402,0.09958228905597721,False,256,236
WS/MP18019/2025-2026/173480,Normal/Others,Construction of community centers and community halls,"Construction of Open Stage at Phonglangso, Diphu",Assam,KARBI ANGLONG,DEPUTY COMMISSIONER KARBI ANGLONG,AMARSING TISSO,Diphu (ST),2025-02-05,1500000.0,2025-07-19,2025-07-25,1498825.0,False,0.9992166666666666,0.07833333333333581,False,170,6
WS/MP18166/2025-2026/192190,Normal/Others,Construction of footpaths and pedestrian ways,"Construction of Interlocking Block Road School to Timaram Home, Village New Jaitpura, GP Kamba Ahore Dist Jalore",Rajasthan,JALORE,DISTRICT COLLECTOR JALORE,LUMBARAM,JALORE,2025-04-17,499979.0,2025-06-11,2026-03-17,499753.0,False,0.9995479810152026,0.045201898479740876,False,334,279
WS/MP457/2025-2026/201113,Normal/Others,"Purchase of smart boards, visual display units and projectors","Smart Class Room Equipment for Government High Sec School, L.R.Palayam, Viluppuram",Tamil Nadu,Viluppuram,DISTRICT COLLECTOR VILLUPURAM,D Ravikumar,VILUPPURAM(SC),2025-05-20,200000.0,2025-06-09,2025-08-04,200000.0,False,1.0,0.0,False,76,56
WS/MP457/2025-2026/201110,Normal/Others,"Purchase of smart boards, visual display units and projectors","Smart Class Room Equipment for Government High School kaipanikuppam, Marakkanam",Tamil Nadu,Viluppuram,DISTRICT COLLECTOR VILLUPURAM,D Ravikumar,VILUPPURAM(SC),2025-05-20,200000.0,2025-06-09,2025-08-04,200000.0,False,1.0,0.0,False,76,56
